year_month,item_id,total_value,key,conf_lo,conf_hi
2015-02-01,FOODS_3_723,1816.0,ACTUAL,,
2015-03-01,FOODS_3_723,2863.0,ACTUAL,,
2015-04-01,FOODS_3_723,4836.0,ACTUAL,,
2015-05-01,FOODS_3_723,2422.0,ACTUAL,,
2015-06-01,FOODS_3_723,3981.0,ACTUAL,,
2015-07-01,FOODS_3_723,5781.0,ACTUAL,,
2015-08-01,FOODS_3_723,5320.0,ACTUAL,,
2015-09-01,FOODS_3_723,5063.0,ACTUAL,,
2015-10-01,FOODS_3_723,4750.0,ACTUAL,,
2015-11-01,FOODS_3_723,5024.0,ACTUAL,,
2015-12-01,FOODS_3_723,348.0,ACTUAL,,
2016-01-01,FOODS_3_723,4833.0,ACTUAL,,
2016-02-01,FOODS_3_723,5588.0,ACTUAL,,
2016-03-01,FOODS_3_723,5760.0,ACTUAL,,
2016-04-01,FOODS_3_723,4557.0,ACTUAL,,
2016-05-31,FOODS_3_723,5186.90185546875,FUTURE,4242.2256,6131.578
2016-06-30,FOODS_3_723,4165.20068359375,FUTURE,3220.5244,5109.877
2016-07-31,FOODS_3_723,4887.23291015625,FUTURE,3942.5566,5831.909
2016-08-31,FOODS_3_723,4784.4541015625,FUTURE,3839.7778,5729.1304
2016-09-30,FOODS_3_723,4626.34765625,FUTURE,3681.6714,5571.024
2016-10-31,FOODS_3_723,4459.125,FUTURE,3514.4487,5403.8013
2016-11-30,FOODS_3_723,4644.99072265625,FUTURE,3700.3145,5589.667
2016-12-31,FOODS_3_723,725.9345092773438,FUTURE,-218.7417,1670.6107
2017-01-31,FOODS_3_723,5393.81591796875,FUTURE,4449.1396,6338.492
2017-02-28,FOODS_3_723,5431.458984375,FUTURE,4486.7827,6376.1353
2017-03-31,FOODS_3_723,4559.19482421875,FUTURE,3614.5186,5503.871
2017-04-30,FOODS_3_723,4453.42138671875,FUTURE,3508.745,5398.0977
